ups,num_comments,image_provided,reciprocate,exchange,text_length,label
3,0,0,1,0,57,no_pizza
4,1,0,0,0,73,no_pizza
1,0,0,0,0,52,no_pizza
7,1,0,0,0,5,no_pizza
1,12,0,0,0,63,no_pizza
3,0,0,1,0,97,no_pizza
8,4,0,0,0,57,no_pizza
2,1,0,0,0,71,no_pizza
7,16,0,0,0,31,no_pizza
1,0,0,1,0,22,no_pizza
14,4,0,0,0,59,no_pizza
1,0,0,0,0,49,no_pizza
5,0,0,1,0,31,no_pizza
4,0,0,0,0,70,no_pizza
3,7,0,0,0,43,no_pizza
6,0,0,0,0,79,no_pizza
1,1,0,0,0,91,no_pizza
1,0,0,0,0,57,no_pizza
0,0,0,0,0,68,no_pizza
3,6,0,0,0,114,no_pizza
14,2,0,0,0,15,no_pizza
0,0,0,0,0,61,no_pizza
1,5,0,0,0,117,no_pizza
1,4,0,0,0,38,no_pizza
2,0,0,0,0,25,no_pizza
4,2,0,0,0,7,no_pizza
2,4,0,0,0,23,no_pizza
33,2,0,0,0,23,no_pizza
11,7,0,0,0,60,no_pizza
3,4,0,1,0,76,no_pizza
2,0,0,0,0,12,no_pizza
1,0,0,0,0,123,no_pizza
11,3,0,0,0,91,no_pizza
0,0,0,0,0,38,no_pizza
3,0,0,0,1,74,no_pizza
0,3,0,0,0,25,no_pizza
3,0,0,0,0,60,no_pizza
0,6,0,0,0,37,no_pizza
2,0,0,1,0,53,no_pizza
8,2,0,0,0,28,no_pizza
4,9,1,0,0,266,no_pizza
1,0,0,0,0,48,no_pizza
1,0,0,1,0,131,no_pizza
0,1,0,0,0,54,no_pizza
1,8,1,1,0,158,no_pizza
2,0,0,0,0,102,no_pizza
1,1,0,0,0,107,no_pizza
1,0,0,1,0,74,no_pizza
2,2,0,1,0,128,no_pizza
0,3,0,0,0,82,no_pizza
2,0,0,0,0,61,no_pizza
1,0,0,0,0,63,no_pizza
1,1,0,0,0,61,no_pizza
2,0,0,0,0,74,no_pizza
6,0,0,0,0,97,no_pizza
0,1,0,0,0,22,no_pizza
0,0,0,0,0,22,no_pizza
5,9,0,0,0,22,no_pizza
3,3,0,0,0,29,no_pizza
3,0,0,1,0,57,no_pizza
14,1,0,0,0,18,no_pizza
8,7,0,0,0,55,no_pizza
1,1,0,0,1,101,no_pizza
0,0,0,1,0,66,no_pizza
1,1,0,1,0,39,no_pizza
1,0,0,1,0,47,no_pizza
1,0,0,0,0,318,no_pizza
0,0,0,0,0,114,no_pizza
47,29,0,0,0,150,no_pizza
1,2,0,0,0,45,no_pizza
0,0,0,0,0,56,no_pizza
18,6,0,0,0,20,no_pizza
1,4,0,0,0,36,no_pizza
1,0,0,0,0,12,no_pizza
0,0,0,0,0,59,no_pizza
1,0,0,0,0,148,no_pizza
6,7,0,0,0,62,no_pizza
1,0,0,0,0,44,no_pizza
2,0,0,0,0,168,no_pizza
3,0,0,0,0,33,no_pizza
3,4,0,0,1,99,no_pizza
2,0,0,1,0,218,no_pizza
0,0,0,0,0,30,no_pizza
1,1,0,0,0,99,no_pizza
1,0,0,0,0,20,no_pizza
0,2,0,0,0,72,no_pizza
4,0,0,0,0,53,no_pizza
1,0,0,0,0,13,no_pizza
3,1,0,1,0,126,no_pizza
6,3,0,0,0,69,no_pizza
2,0,0,0,0,101,no_pizza
4,1,0,0,1,52,no_pizza
2,0,0,0,0,95,no_pizza
0,0,0,0,0,78,no_pizza
5,0,0,0,0,65,no_pizza
4,8,0,0,0,28,no_pizza
3,2,0,0,0,41,no_pizza
2,3,0,0,0,170,no_pizza
1,2,0,0,0,66,no_pizza
12,0,0,0,1,71,no_pizza
1,0,0,0,0,164,no_pizza
3,0,0,0,0,49,no_pizza
2,0,0,0,0,155,no_pizza
1,0,0,0,0,61,no_pizza
0,0,0,0,0,48,no_pizza
2,0,0,1,0,56,no_pizza
2,0,0,1,0,62,no_pizza
0,2,0,0,0,118,no_pizza
2,4,0,1,0,193,no_pizza
0,2,0,0,0,163,no_pizza
0,0,0,0,0,90,no_pizza
0,2,0,0,0,21,no_pizza
1,0,0,0,0,71,no_pizza
1,0,0,0,0,91,no_pizza
3,13,0,0,0,162,no_pizza
4,0,0,1,0,217,no_pizza
1,0,0,0,0,28,no_pizza
5,3,0,0,0,24,no_pizza
1,0,0,1,0,69,no_pizza
3,8,0,0,0,120,no_pizza
9,0,0,0,0,52,no_pizza
5,0,0,0,0,53,no_pizza
3,1,0,0,0,78,no_pizza
2,0,0,0,0,52,no_pizza
0,0,0,0,0,45,no_pizza
6,3,0,0,0,122,no_pizza
1,1,0,1,0,59,no_pizza
3,0,0,0,1,78,no_pizza
5,1,0,0,0,125,no_pizza
2,0,0,0,0,52,no_pizza
2,6,0,0,0,32,no_pizza
2,1,0,0,0,80,no_pizza
7,1,0,1,0,63,no_pizza
2,0,0,0,0,56,no_pizza
4,1,0,0,0,105,no_pizza
1,1,0,0,0,229,no_pizza
0,0,0,0,0,25,no_pizza
2,0,0,1,0,69,no_pizza
1,0,0,1,0,65,no_pizza
2,3,0,0,0,21,no_pizza
1,1,0,0,0,29,no_pizza
2,0,0,0,0,20,no_pizza
2,6,0,0,0,95,no_pizza
2,0,0,0,0,5,no_pizza
2,0,0,0,0,49,no_pizza
1,0,0,0,0,71,no_pizza
5,0,0,0,0,31,no_pizza
4,1,0,0,0,133,no_pizza
0,0,0,0,0,98,no_pizza
2,0,0,0,0,125,no_pizza
2,1,0,0,0,48,no_pizza
3,0,1,0,0,96,no_pizza
6,0,0,0,0,47,no_pizza
68,12,0,0,0,185,no_pizza
0,0,0,0,0,37,no_pizza
4,7,0,0,0,204,no_pizza
1,0,0,1,0,94,no_pizza
1,0,0,0,0,79,no_pizza
1,0,0,0,0,95,no_pizza
23,2,1,0,0,148,no_pizza
3,1,0,0,0,54,no_pizza
0,0,0,0,0,47,no_pizza
4,2,0,0,0,165,no_pizza
2,1,0,0,0,35,no_pizza
1,1,0,0,0,146,no_pizza
2,3,0,0,0,37,no_pizza
1,0,0,1,0,133,no_pizza
1,0,0,0,0,112,no_pizza
1,0,0,0,0,15,no_pizza
1,0,0,0,0,17,no_pizza
2,0,0,1,0,72,no_pizza
8,1,0,0,0,12,no_pizza
2,3,0,0,0,59,no_pizza
1,3,0,0,0,138,no_pizza
2,2,0,0,0,82,no_pizza
2,4,1,0,0,89,no_pizza
41,14,0,1,0,77,no_pizza
16,1,0,1,0,114,no_pizza
2,0,0,0,0,57,no_pizza
4,2,0,0,0,43,no_pizza
0,0,0,1,0,99,no_pizza
1,0,0,0,0,48,no_pizza
2,12,0,0,0,61,no_pizza
0,15,0,1,0,95,no_pizza
1,20,0,0,0,221,no_pizza
2,0,0,0,0,101,no_pizza
0,0,0,0,0,38,no_pizza
0,0,0,0,0,46,no_pizza
0,0,1,0,0,55,no_pizza
4,4,0,0,0,29,no_pizza
2,0,1,0,1,131,no_pizza
12,11,1,1,0,144,no_pizza
2,0,0,0,0,43,no_pizza
3,3,0,0,0,82,no_pizza
1,0,0,0,0,36,no_pizza
1,0,1,0,0,222,no_pizza
1,1,0,0,0,57,no_pizza
2,0,0,0,0,21,no_pizza
2,0,0,1,0,132,no_pizza
1,0,0,0,0,21,no_pizza
8,4,0,0,0,23,no_pizza
5,0,1,0,0,240,no_pizza
6,4,0,0,0,359,no_pizza
2,4,0,0,0,27,no_pizza
2,1,0,0,0,46,no_pizza
0,0,0,0,0,79,no_pizza
0,0,0,0,0,24,no_pizza
3,0,0,0,0,28,no_pizza
6,1,0,0,0,21,no_pizza
6,9,0,0,0,37,no_pizza
2,1,0,0,0,40,no_pizza
6,0,0,1,0,36,no_pizza
2,0,0,0,0,115,no_pizza
5,2,0,0,0,158,no_pizza
0,4,0,0,0,40,no_pizza
2,2,0,0,0,42,no_pizza
5,13,0,0,0,66,no_pizza
0,1,0,1,0,13,no_pizza
0,0,0,0,0,258,no_pizza
34,3,0,0,0,53,no_pizza
4,2,1,0,0,23,no_pizza
0,0,0,0,0,113,no_pizza
0,0,0,1,0,49,no_pizza
1,1,1,0,0,150,no_pizza
0,0,0,0,0,81,no_pizza
1,0,0,0,1,63,no_pizza
2,0,0,0,0,96,no_pizza
4,8,0,0,0,116,no_pizza
0,0,0,0,0,111,no_pizza
3,0,0,0,0,64,no_pizza
0,2,0,0,0,64,no_pizza
3,1,0,0,0,57,no_pizza
10,0,0,0,0,19,no_pizza
1,0,0,1,1,105,no_pizza
5,1,0,0,0,138,no_pizza
5,0,0,0,0,177,no_pizza
2,1,0,1,0,109,no_pizza
5,0,0,0,0,116,no_pizza
9,2,0,0,0,73,no_pizza
3,1,0,0,0,32,no_pizza
4,3,0,0,0,77,no_pizza
1,1,0,0,0,54,no_pizza
10,10,1,0,0,167,no_pizza
5,0,0,0,0,58,no_pizza
2,10,0,0,0,27,no_pizza
22,2,0,0,0,82,no_pizza
1,0,0,1,0,48,no_pizza
2,0,0,0,0,30,no_pizza
1,0,0,0,0,69,no_pizza
4,7,0,0,0,48,no_pizza
0,0,0,0,0,47,no_pizza
9,3,1,0,0,75,no_pizza
4,2,0,1,0,172,no_pizza
1,4,0,1,0,83,no_pizza
1,2,0,0,0,32,no_pizza
5,0,0,0,0,63,no_pizza
9,1,0,1,0,66,no_pizza
1,0,0,1,0,104,no_pizza
11,6,0,0,0,154,no_pizza
2,5,0,0,0,58,no_pizza
0,7,0,0,0,279,no_pizza
0,9,0,0,0,122,no_pizza
6,6,0,0,0,72,no_pizza
30,22,0,0,0,59,no_pizza
12,3,0,0,0,91,no_pizza
8,4,0,0,0,97,no_pizza
0,3,0,1,0,72,no_pizza
1,0,0,0,0,40,no_pizza
2,0,0,0,0,28,no_pizza
2,0,0,0,0,172,no_pizza
1,0,0,0,0,66,no_pizza
1,16,0,0,0,17,no_pizza
1,0,0,0,0,101,no_pizza
1,0,1,0,0,65,no_pizza
8,0,0,1,0,52,no_pizza
0,0,0,0,0,41,no_pizza
3,1,0,0,0,72,no_pizza
2,0,0,0,0,66,no_pizza
0,0,0,0,0,63,no_pizza
24,15,0,0,0,118,no_pizza
29,8,0,0,0,42,no_pizza
10,1,0,0,0,15,no_pizza
2,6,0,0,0,227,no_pizza
2,4,0,1,0,57,no_pizza
1,0,0,0,0,40,no_pizza
3,0,0,0,0,85,no_pizza
3,5,0,0,0,93,no_pizza
1,0,0,0,0,24,no_pizza
0,0,0,0,0,28,no_pizza
13,7,0,0,0,37,no_pizza
3,0,0,0,0,77,no_pizza
1,0,0,0,0,56,no_pizza
2,2,0,0,0,76,no_pizza
0,0,0,1,0,61,no_pizza
11,1,0,0,0,36,no_pizza
6,0,0,0,0,42,no_pizza
4,0,0,1,0,59,no_pizza
1,3,0,0,1,53,no_pizza
2,0,0,0,0,68,no_pizza
6,0,0,0,0,22,no_pizza
2,3,0,0,0,21,no_pizza
1,0,0,0,0,77,no_pizza
0,0,0,0,0,73,no_pizza
1,0,0,1,0,35,no_pizza
1,0,0,0,0,245,no_pizza
0,0,0,0,0,59,no_pizza
4,4,0,0,0,63,no_pizza
3,0,0,0,0,40,no_pizza
3,0,0,0,0,167,no_pizza
0,0,0,0,0,24,no_pizza
0,1,0,0,1,45,no_pizza
3,1,1,0,0,63,no_pizza
1,0,0,1,1,131,no_pizza
3,13,0,0,0,148,no_pizza
1,1,0,0,0,78,no_pizza
1,3,0,0,0,91,no_pizza
1,0,0,0,0,83,no_pizza
1,4,0,1,0,116,no_pizza
3,0,0,1,0,50,no_pizza
0,1,0,0,0,62,no_pizza
0,3,0,0,0,14,no_pizza
3,3,0,1,0,44,no_pizza
1,1,0,0,0,91,no_pizza
7,2,0,1,0,106,no_pizza
3,4,0,0,0,36,no_pizza
0,0,0,0,1,198,no_pizza
8,12,0,0,0,134,no_pizza
2,0,0,0,0,180,no_pizza
1,4,0,0,0,113,no_pizza
0,3,0,0,0,43,no_pizza
2,0,0,0,0,57,no_pizza
2,5,0,0,0,103,no_pizza
3,7,0,0,0,95,no_pizza
0,9,0,0,0,65,no_pizza
1,0,0,0,0,43,no_pizza
1,0,0,0,0,40,no_pizza
1,3,0,0,0,75,no_pizza
1,3,0,0,0,67,no_pizza
3,2,0,0,0,88,no_pizza
0,0,0,0,0,76,no_pizza
2,0,0,0,0,69,no_pizza
0,1,0,0,0,28,no_pizza
1,0,0,1,0,144,no_pizza
1,0,0,0,0,78,no_pizza
1,0,0,0,0,40,no_pizza
0,0,0,1,0,82,no_pizza
2,0,0,0,0,52,no_pizza
2,5,0,0,0,63,no_pizza
0,0,0,0,0,35,no_pizza
3,2,0,0,0,109,no_pizza
1,0,0,0,0,38,no_pizza
1,0,0,1,0,52,no_pizza
0,7,0,1,0,156,no_pizza
6,2,0,0,0,56,no_pizza
12,17,0,0,0,48,no_pizza
0,0,0,0,0,111,no_pizza
1,0,0,0,0,49,no_pizza
1,1,0,0,1,41,no_pizza
2,1,0,0,0,45,no_pizza
7,2,0,1,0,61,no_pizza
5,3,0,0,0,33,no_pizza
17,0,0,0,0,52,no_pizza
5,0,0,0,0,149,no_pizza
1,2,0,0,0,297,no_pizza
2,3,0,0,0,72,no_pizza
1,0,0,0,0,26,no_pizza
3,2,0,1,1,198,no_pizza
2,1,0,0,0,57,no_pizza
1,0,0,0,0,115,no_pizza
0,2,0,0,0,16,no_pizza
5,1,0,0,0,27,no_pizza
2,0,0,0,0,122,no_pizza
10,0,0,0,0,371,no_pizza
1,0,1,1,0,102,no_pizza
2,0,0,1,0,150,no_pizza
7,5,0,0,0,93,no_pizza
5,0,0,0,0,121,no_pizza
1,0,0,0,0,17,no_pizza
1,0,0,0,0,210,no_pizza
1,1,0,1,0,61,no_pizza
0,1,0,0,0,242,no_pizza
13,3,0,1,0,84,no_pizza
1,0,0,0,0,110,no_pizza
2,7,0,1,0,106,no_pizza
0,0,0,0,0,58,no_pizza
2,0,0,0,0,28,no_pizza
4,11,0,0,0,30,no_pizza
0,0,0,0,0,56,no_pizza
3,0,1,0,0,96,no_pizza
1,0,0,0,0,30,no_pizza
1,0,0,0,0,38,no_pizza
0,0,0,0,0,11,no_pizza
1,0,0,0,0,67,no_pizza
10,1,0,0,0,41,no_pizza
7,0,0,0,0,107,no_pizza
2,9,0,0,0,516,no_pizza
1,1,0,0,1,36,no_pizza
1,3,0,0,0,37,no_pizza
1,5,0,0,0,57,no_pizza
1,0,1,0,0,164,no_pizza
4,0,0,0,1,89,no_pizza
2,1,0,0,1,100,no_pizza
1,0,0,0,0,125,no_pizza
1,0,0,0,0,117,no_pizza
29,12,0,0,0,85,no_pizza
2,0,0,0,0,99,no_pizza
0,0,0,0,0,137,no_pizza
0,1,0,0,0,29,no_pizza
7,5,0,0,0,234,no_pizza
1,5,0,0,0,146,no_pizza
1,1,0,0,0,62,no_pizza
0,0,0,0,0,33,no_pizza
3,0,0,0,0,51,no_pizza
1,0,0,0,0,128,no_pizza
1,0,0,0,0,46,no_pizza
1,2,0,0,0,42,no_pizza
1,0,0,0,0,40,no_pizza
2,2,1,0,0,62,no_pizza
1,6,0,0,0,35,no_pizza
1,0,0,0,0,33,no_pizza
6,0,0,0,0,10,no_pizza
2,0,0,0,0,36,no_pizza
3,0,0,0,0,133,no_pizza
1,4,0,0,0,105,no_pizza
3,0,0,0,0,75,no_pizza
3,0,0,0,0,87,no_pizza
1,1,0,0,0,47,no_pizza
5,5,0,0,0,31,no_pizza
0,1,1,0,0,35,no_pizza
2,4,0,0,1,52,no_pizza
0,0,0,0,0,102,no_pizza
1,0,0,0,1,106,no_pizza
0,0,0,0,0,142,no_pizza
2,0,1,0,0,62,no_pizza
11,3,1,0,1,117,no_pizza
3,0,0,0,0,187,no_pizza
1,0,0,0,0,58,no_pizza
2,2,0,0,0,50,no_pizza
0,0,0,0,0,35,no_pizza
3,2,0,0,0,130,no_pizza
0,21,0,0,0,24,no_pizza
3,1,0,0,0,123,no_pizza
1,0,0,0,0,63,no_pizza
3,0,0,1,0,86,no_pizza
6,0,0,0,0,47,no_pizza
0,0,0,0,0,55,no_pizza
72,40,0,0,0,65,no_pizza
4,0,0,0,0,26,no_pizza
3,4,0,1,0,76,no_pizza
2,0,0,1,0,114,no_pizza
4,2,0,0,0,21,no_pizza
0,1,0,0,0,50,no_pizza
0,1,0,0,0,72,no_pizza
4,4,0,0,0,29,no_pizza
42,15,0,0,0,269,no_pizza
5,8,0,0,0,21,no_pizza
4,1,0,0,0,50,no_pizza
0,0,0,0,0,22,no_pizza
8,0,0,0,1,297,no_pizza
1,1,0,1,1,131,no_pizza
2,0,0,0,0,25,no_pizza
2,1,0,0,0,121,no_pizza
0,3,0,1,0,88,no_pizza
1,4,0,1,0,112,no_pizza
1,0,0,0,0,36,no_pizza
1,30,0,0,0,144,no_pizza
10,0,0,0,0,78,no_pizza
0,0,0,0,0,31,no_pizza
11,0,0,0,0,254,no_pizza
3,1,0,0,0,106,no_pizza
0,1,0,1,0,33,no_pizza
6,0,1,0,0,77,no_pizza
6,3,0,0,0,122,no_pizza
1,11,0,0,0,102,no_pizza
2,0,0,0,0,84,no_pizza
1,12,0,0,0,169,no_pizza
4,0,0,0,0,77,no_pizza
3,0,0,0,0,157,no_pizza
5,4,0,1,0,24,no_pizza
4,6,0,0,0,63,no_pizza
0,1,0,0,0,53,no_pizza
1,0,0,0,0,60,no_pizza
1,0,0,0,0,80,no_pizza
2,0,0,0,0,20,no_pizza
0,0,0,1,0,64,no_pizza
0,2,0,0,0,66,no_pizza
1,1,0,0,0,154,no_pizza
0,0,0,0,0,68,no_pizza
2,6,0,0,0,83,no_pizza
2,6,0,0,0,20,no_pizza
4,3,0,0,0,36,no_pizza
1,0,0,0,0,45,no_pizza
2,0,0,0,0,96,no_pizza
2,0,0,1,0,28,no_pizza
2,2,0,0,0,96,no_pizza
1,0,0,0,0,22,no_pizza
9,4,0,0,0,32,no_pizza
2,1,0,0,0,22,no_pizza
18,4,1,0,0,48,no_pizza
2,1,0,0,0,310,no_pizza
6,2,0,0,0,183,no_pizza
0,0,0,0,0,34,no_pizza
1,0,0,0,0,213,no_pizza
1,1,0,0,0,68,no_pizza
1,0,0,0,0,150,no_pizza
1,3,0,0,0,93,no_pizza
2,0,0,0,0,22,no_pizza
0,0,1,0,0,61,no_pizza
2,2,0,0,0,50,no_pizza
3,0,0,0,0,172,no_pizza
6,3,0,0,0,91,no_pizza
7,0,0,1,0,35,no_pizza
0,0,0,1,0,80,no_pizza
3,8,1,0,0,298,no_pizza
9,0,0,0,0,14,no_pizza
4,1,0,0,0,68,no_pizza
1,1,0,0,0,176,no_pizza
2,3,0,0,0,47,no_pizza
1,0,0,1,0,32,no_pizza
3,0,0,1,0,79,no_pizza
1,2,0,0,0,59,no_pizza
1,0,0,0,0,104,no_pizza
1,2,0,0,0,55,no_pizza
7,1,0,0,0,72,no_pizza
5,0,0,0,0,106,no_pizza
4,3,0,0,0,30,no_pizza
1,0,0,0,0,83,no_pizza
0,2,0,0,0,61,no_pizza
14,11,0,0,0,71,no_pizza
2,1,0,0,0,63,no_pizza
4,0,0,0,0,42,no_pizza
0,0,0,0,0,35,no_pizza
4,4,0,0,0,51,no_pizza
1,0,0,0,0,53,no_pizza
19,5,0,0,0,42,no_pizza
2,12,0,0,0,211,no_pizza
5,2,0,0,0,64,no_pizza
0,2,0,0,0,62,no_pizza
1,0,0,0,0,69,no_pizza
15,1,0,0,0,88,no_pizza
3,0,0,0,0,77,no_pizza
3,0,0,1,0,86,no_pizza
2,2,0,0,0,20,no_pizza
7,2,0,0,0,35,no_pizza
11,2,0,0,0,101,no_pizza
4,0,0,0,0,38,no_pizza
8,5,0,1,0,61,no_pizza
1,0,0,0,1,93,no_pizza
2,4,0,0,0,66,no_pizza
0,0,0,0,0,32,no_pizza
3,3,0,0,0,40,no_pizza
9,7,0,0,0,172,no_pizza
2,6,0,0,0,128,no_pizza
4,0,0,0,0,62,no_pizza
4,1,0,0,0,61,no_pizza
1,0,0,1,0,47,no_pizza
2,3,0,0,0,68,no_pizza
2,0,0,1,0,72,no_pizza
1,0,0,0,0,313,no_pizza
0,1,0,0,0,63,no_pizza
2,0,0,0,0,43,no_pizza
2,0,0,1,0,29,no_pizza
0,0,0,0,0,33,no_pizza
3,1,0,0,0,134,no_pizza
2,2,0,0,0,74,no_pizza
1,0,0,1,0,103,no_pizza
4,18,0,0,0,122,no_pizza
5,6,0,0,0,853,no_pizza
3,6,0,0,0,161,no_pizza
0,7,0,0,0,86,no_pizza
1,0,0,0,0,29,no_pizza
16,1,0,0,0,106,no_pizza
1,0,0,0,0,121,no_pizza
2,0,0,0,0,103,no_pizza
2,0,0,0,0,28,no_pizza
2,0,0,0,0,55,no_pizza
1,2,0,0,0,37,no_pizza
1,0,0,0,0,90,no_pizza
1,1,0,0,0,66,no_pizza
2,0,0,1,0,64,no_pizza
2,1,0,1,0,109,no_pizza
1,8,0,0,0,63,no_pizza
5,0,0,1,0,36,no_pizza
1,0,0,0,0,60,no_pizza
1,1,0,0,0,39,no_pizza
0,1,0,1,0,44,no_pizza
9,18,0,0,0,149,no_pizza
2,4,1,0,0,36,no_pizza
5,4,0,0,0,58,no_pizza
2,1,0,0,0,24,no_pizza
12,5,0,0,0,39,no_pizza
3,0,0,0,0,37,no_pizza
2,0,0,0,0,68,no_pizza
1,0,0,1,0,69,no_pizza
6,2,0,0,0,41,no_pizza
1,0,0,1,0,91,no_pizza
0,3,0,0,0,69,no_pizza
1,1,0,0,0,25,no_pizza
2,1,0,0,0,62,no_pizza
1,0,0,0,0,120,no_pizza
7,8,0,0,0,35,no_pizza
4,4,0,0,0,68,no_pizza
2,5,0,0,0,54,no_pizza
1,0,0,0,0,98,no_pizza
2,8,0,1,0,54,no_pizza
5,1,0,1,0,177,no_pizza
2,0,0,0,0,114,no_pizza
1,0,0,0,0,37,no_pizza
1,0,0,1,0,57,no_pizza
0,0,0,0,0,11,no_pizza
4,0,0,0,0,14,no_pizza
10,5,0,1,0,78,no_pizza
5,0,0,0,0,30,no_pizza
2,1,0,1,0,46,no_pizza
2,39,0,0,0,150,no_pizza
2,0,0,0,0,145,no_pizza
0,0,0,0,0,118,no_pizza
1,0,0,0,0,132,no_pizza
7,0,0,1,0,191,no_pizza
12,1,0,0,0,41,no_pizza
6,0,0,0,0,40,no_pizza
5,0,0,0,0,93,no_pizza
3,11,0,0,0,133,no_pizza
5,1,0,0,0,78,no_pizza
1,0,0,0,0,111,no_pizza
1,0,0,0,0,82,no_pizza
2,0,0,0,0,39,no_pizza
1,5,0,0,0,118,no_pizza
0,0,0,0,0,55,no_pizza
2,0,0,0,0,20,no_pizza
3,0,0,0,0,69,no_pizza
6,0,0,0,0,20,no_pizza
1,5,0,0,0,75,no_pizza
0,0,0,0,0,77,no_pizza
2,0,0,0,0,17,no_pizza
4,4,0,0,0,29,no_pizza
6,8,1,0,0,98,no_pizza
1,0,0,1,0,115,no_pizza
1,1,0,0,0,213,no_pizza
2,7,0,1,0,106,no_pizza
2,0,0,0,0,50,no_pizza
2,4,0,0,0,16,no_pizza
18,6,0,0,0,57,no_pizza
0,0,0,0,0,39,no_pizza
3,2,0,0,0,124,no_pizza
1,0,0,0,0,46,no_pizza
4,0,0,0,0,28,no_pizza
1,3,0,0,0,63,no_pizza
1,0,0,1,0,40,no_pizza
1,3,0,0,0,249,no_pizza
6,4,0,0,0,119,no_pizza
1,0,0,0,0,13,no_pizza
1,0,0,0,0,46,no_pizza
0,0,0,0,0,75,no_pizza
0,0,1,0,0,69,no_pizza
3,0,0,0,0,108,no_pizza
4,19,0,0,0,35,no_pizza
2,0,0,0,0,74,no_pizza
2,2,0,0,0,136,no_pizza
3,0,0,0,0,105,no_pizza
1,3,0,0,0,49,no_pizza
0,0,0,1,0,43,no_pizza
1,0,0,0,0,81,no_pizza
6,3,0,0,0,40,no_pizza
5,2,0,0,0,98,no_pizza
6,0,0,0,0,37,no_pizza
0,0,0,0,0,17,no_pizza
2,0,0,0,0,18,no_pizza
2,2,0,0,0,64,no_pizza
0,0,0,0,0,73,no_pizza
2,0,0,0,0,42,no_pizza
1,0,0,1,0,38,no_pizza
2,0,0,0,0,58,no_pizza
4,0,1,0,0,12,no_pizza
1,0,0,0,0,79,no_pizza
1,0,0,0,0,112,no_pizza
5,1,0,0,1,161,no_pizza
7,1,0,0,0,56,no_pizza
0,0,0,0,0,73,no_pizza
10,0,0,0,0,76,no_pizza
0,0,0,0,0,31,no_pizza
0,0,0,0,0,46,no_pizza
25,5,0,0,0,109,no_pizza
2,0,0,0,0,167,no_pizza
0,0,0,0,0,73,no_pizza
7,1,0,0,0,129,no_pizza
0,2,0,0,0,37,no_pizza
4,0,0,0,0,84,no_pizza
1,0,0,0,0,46,no_pizza
0,1,0,0,0,89,no_pizza
6,8,0,0,0,248,no_pizza
1,0,0,0,0,74,no_pizza
1,0,0,0,0,79,no_pizza
1,0,0,0,0,84,no_pizza
6,2,0,1,0,68,no_pizza
1,0,0,0,0,63,no_pizza
3,0,0,1,0,87,no_pizza
3,0,0,0,0,117,no_pizza
0,0,0,0,0,128,no_pizza
0,0,0,1,0,63,no_pizza
1,0,0,0,0,3,no_pizza
1,0,0,0,0,114,no_pizza
2,0,0,0,0,70,no_pizza
9,2,0,0,0,139,no_pizza
1,0,0,0,0,59,no_pizza
1,0,0,1,0,66,no_pizza
9,1,0,0,1,38,no_pizza
1,0,1,0,0,68,no_pizza
1,1,0,1,0,80,no_pizza
1,0,0,0,0,69,no_pizza
2,2,0,1,0,100,no_pizza
4,3,0,0,0,198,no_pizza
1,0,0,0,0,35,no_pizza
0,0,0,0,0,90,no_pizza
2,0,0,0,0,95,no_pizza
3,0,0,0,0,40,no_pizza
0,0,0,0,0,96,no_pizza
2,0,0,0,0,50,no_pizza
0,0,0,0,0,97,no_pizza
5,1,0,0,0,137,no_pizza
5,0,0,0,0,88,no_pizza
8,1,0,0,1,137,no_pizza
11,4,0,0,0,70,no_pizza
1,0,0,0,0,90,no_pizza
1,2,0,0,0,169,no_pizza
0,1,0,0,0,31,no_pizza
0,1,0,0,0,117,no_pizza
3,0,0,0,0,86,no_pizza
8,5,0,1,0,46,no_pizza
2,0,0,0,0,72,no_pizza
2,0,0,0,0,69,no_pizza
12,12,0,0,0,239,no_pizza
4,4,0,0,0,69,no_pizza
0,0,0,0,0,48,no_pizza
1,0,0,0,0,95,no_pizza
1,2,0,0,0,3,no_pizza
1,0,0,0,0,26,no_pizza
1,1,0,0,0,66,no_pizza
1,1,0,0,0,43,no_pizza
11,4,0,0,0,264,no_pizza
3,0,0,0,0,24,no_pizza
2,1,1,0,0,312,no_pizza
28,6,0,0,0,264,no_pizza
9,0,0,0,0,28,no_pizza
0,1,0,0,0,42,no_pizza
3,0,0,0,0,45,no_pizza
0,0,0,0,0,14,no_pizza
4,0,0,0,1,191,no_pizza
2,0,0,0,0,13,no_pizza
0,0,0,0,0,62,no_pizza
2,5,0,0,0,62,no_pizza
2,2,0,0,1,58,no_pizza
3,0,0,0,0,23,no_pizza
0,2,0,0,0,144,no_pizza
5,0,0,0,0,53,no_pizza
3,0,0,0,0,57,no_pizza
13,0,0,0,0,41,no_pizza
15,2,0,0,0,32,no_pizza
2,0,0,0,0,90,no_pizza
8,0,0,0,0,68,no_pizza
3,0,0,0,0,70,no_pizza
7,15,0,0,0,57,no_pizza
1,5,1,0,0,58,no_pizza
1,0,0,0,0,114,no_pizza
3,0,0,0,0,11,no_pizza
1,0,0,0,0,17,no_pizza
2,0,0,0,0,33,no_pizza
3,2,0,0,1,34,no_pizza
16,12,0,0,0,64,no_pizza
2,2,0,0,0,108,no_pizza
3,0,0,0,0,130,no_pizza
2,1,0,0,0,39,no_pizza
1,4,0,0,0,95,no_pizza
1,0,0,0,0,44,no_pizza
2,0,0,0,0,53,no_pizza
2,8,0,0,0,57,no_pizza
